"","study","MAT","MAP","AI","BD","sand","clay","SOC","CN","pH","soil.biodiversity","MBC","FBratio","cropland.type","Nrate","OF2","tillage","irrigation","type","application","richness","duration","cover.days","terminate.time","yield","SOCrr","N2O","CH4","MWD","AMS","climate","soil","microbe","agriculture","CC"
"1694","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,2,1,2,2,246,9,0.0890633475061895,0.117950029508719,0.252519524925072,0.312977967448075,0.153686432642949,0.351726817048872,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0724929821221383
"1695","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,3,2,246,9,0.121907711990078,0.118634982474804,0.49375678684534,0.326359418450296,0.149390919846753,0.346510230908245,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0583429621211055
"1696","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,2,1,1,2,95,9,0.0594272168012895,0.110884409742337,0.514797854990124,0.240449128778435,0.0872723489171243,0.191243420227073,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0310684503551593
"1697","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,2,2,95,9,0.0988957770320435,0.111987158290124,0.634301035660124,0.277100121209997,0.125411163227788,0.280768839378868,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0169184303541265
"1698","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,2,1,1,3,244,1,-0.0267522524629201,0.0528140216362145,-0.1048748847774,0.410200983538846,0.418799065029686,0.836140478891564,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0738503927898503
"1699","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,3,1,2,3,244,1,-0.0247160161422028,0.0538014649898994,0.313147994128563,0.399790954352832,0.400290647576591,0.779562295460558,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0597003727888175
"1700","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,3,1,2,3,244,1,-0.0247160161422028,0.0538014649898994,0.313147994128563,0.399790954352832,0.400290647576591,0.779562295460558,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0597003727888175
"1701","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,2,1,2,3,244,1,-0.0252534006430656,0.0546299834940076,-0.0321155125605088,0.392059936780259,0.415622239602264,0.82818708691581,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0749763658286747
"1702","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,3,1,3,3,244,1,-0.0272304043100211,0.0554753881956252,0.330893652457171,0.398940492590261,0.402442981364513,0.782253577110333,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0608263458276418
"1703","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,2,1,1,3,87,1,-0.0309149542539023,0.0571860850228611,0.510467454864148,0.376035118371401,0.341902710953268,0.649502800098505,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0319505668274643
"1704","177",12.63333321,1009,0.6896,1.322,27,25.5,15.28051044,12.50450936,7.16,0.407036573,123.8239975,2.423931122,"upland",0,1,1,2,3,1,2,3,87,1,-0.0257708090154342,0.0560429090749328,0.658183643541545,0.37289279233768,0.344268891372087,0.649541904429963,0.0141204541151958,-0.528581684722385,0.0296192412741648,-0.135883749634087,0.0178005468264315
"1705","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,2,1,1,3,246,1,0.0881153607581661,0.120445697188695,0.17660768135565,0.269971991649453,0.331681501712509,0.721787920937548,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0743841485345941
"1706","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,2,3,246,1,0.125425575087422,0.122505719159768,0.483441909675895,0.281864945018091,0.33046584474862,0.722188173608233,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0602341285335613
"1707","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,2,3,246,1,0.125425575087422,0.122505719159768,0.483441909675895,0.281864945018091,0.33046584474862,0.722188173608233,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0602341285335613
"1708","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,2,1,2,3,246,1,0.0911203864970824,0.121806672587501,0.237221872881544,0.274252322259581,0.330995491797226,0.718913539909777,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0755101215734184
"1709","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,3,3,246,1,0.125356159134393,0.122555088684435,0.489786374381905,0.281753517156375,0.324970199658995,0.710623996767303,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0613601015723856
"1710","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,2,1,1,3,97,1,0.0595610143030518,0.114722477808842,0.503376805595035,0.222091705701597,0.296292616619307,0.620992269281599,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0346193455511832
"1711","178",13.85833359,817,0.4781,1.448,40,20.25,8.478941434,11.33224727,7.458,0.43513748,188.6119995,2.853332043,"upland",0,1,1,2,3,1,2,3,97,1,0.0989483118369943,0.115517342058567,0.641327313020146,0.245944619649968,0.309724967078345,0.659714625770078,0.0196394947634224,-0.542971405495058,0.0393366080422773,-0.135883749634087,0.0204693255501504
"1712","179",21.92499924,1425,0.8674,1.268,44.5,41.25,16.54798144,11.36537187,5.652,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,1,2,1,11,153,30,0.0559743413726661,0.0496346736327325,0.382362617519418,0.105154113329735,0.300859389312214,0.627816051384999,0.0325921863520418,-0.591767148126715,0.0143641254388078,-0.064973696767858,0.136924884318435
"1713","179",21.92499924,1425,0.8674,1.268,44.5,41.25,16.54798144,11.36537187,5.652,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,2,2,1,11,153,30,0.0263065439512563,0.0457326396995503,0.163336371469262,0.12861805028887,0.304190174595221,0.62880940384285,0.0325921863520418,-0.591767148126715,0.0143641254388078,-0.064973696767858,0.121648891278577
"1714","179",21.92499924,1425,0.8674,1.27,43.5,41.75,16.98292343,12.1133548,5.72,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,1,2,1,11,153,30,0.0574273243487566,0.0541708412479074,0.275996036184143,0.0903341306081207,0.494821407473073,1.03202684760313,0.0325921863520418,-0.59216855699353,0.0143641254388078,-0.064973696767858,0.136924884318435
"1715","179",21.92499924,1425,0.8674,1.27,43.5,41.75,16.98292343,12.1133548,5.72,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,2,2,1,11,153,30,0.023896063241599,0.0511378323041753,0.0551648310503045,0.117865841399774,0.500864198286764,1.03671947017153,0.0325921863520418,-0.59216855699353,0.0143641254388078,-0.064973696767858,0.121648891278577
"1716","179",21.92499924,1425,0.8674,1.29,42.5,43,16.49600928,12.21926613,5.64,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,1,2,1,11,153,30,0.0551166614560987,0.0587479109465019,0.274132125998693,0.0924809626811107,0.535021901709486,1.11398777635379,0.0325921863520418,-0.586854146417627,0.0143641254388078,-0.064973696767858,0.136924884318435
"1717","179",21.92499924,1425,0.8674,1.29,42.5,43,16.49600928,12.21926613,5.64,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,2,2,1,11,153,30,0.0226786480289569,0.0560436796447183,0.0475018794626338,0.12097020349146,0.542500561333448,1.12244677718335,0.0325921863520418,-0.586854146417627,0.0143641254388078,-0.064973696767858,0.121648891278577
"1718","179",21.92499924,1425,0.8674,1.296,41.5,45,14.20798144,11.62682606,5.44,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,1,2,1,11,153,30,0.0598309152818025,0.0594119131547179,0.408665340846544,0.132124479719493,0.503394391805319,1.04294798201004,0.0325921863520418,-0.573303654202992,0.0143641254388078,-0.064973696767858,0.136924884318435
"1719","179",21.92499924,1425,0.8674,1.296,41.5,45,14.20798144,11.62682606,5.44,0.975330174,65.64790344,3.346948147,"upland",0,1,2,1,2,2,1,11,153,30,0.0316109518288242,0.0559919976022946,0.181434930812407,0.156985834464685,0.511516306202684,1.05486467309939,0.0325921863520418,-0.573303654202992,0.0143641254388078,-0.064973696767858,0.121648891278577
"1720","180",13.8,547,0.3371,1.266,39,17.375,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0419793356497348,0.00654873087211654,0.343179169508018,0.0740473353734935,0.172275559359867,0.312092968864631,-0.00132439279652409,-0.560615065701206,0.045516811356739,-0.0442631825405143,0.122365464528972
"1721","180",13.8,547,0.3371,1.266,39,17.375,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0419793356497348,0.00654873087211654,0.343179169508018,0.0740473353734935,0.172275559359867,0.312092968864631,-0.00132439279652409,-0.560615065701206,0.045516811356739,-0.0442631825405143,0.122365464528972
"1722","180",13.8,547,0.3371,1.266,39,17.375,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0419793356497348,0.00654873087211654,0.343179169508018,0.0740473353734935,0.172275559359867,0.312092968864631,-0.00132439279652409,-0.560615065701206,0.045516811356739,-0.0442631825405143,0.122365464528972
"1723","180",13.8,547,0.3371,1.238,39,20,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0447277717502241,0.0284648173759423,0.301116392505981,0.0762049589941932,0.162065118648167,0.296276559568398,-0.00132439279652409,-0.570113644538165,0.045516811356739,-0.0442631825405143,0.122365464528972
"1724","180",13.8,547,0.3371,1.238,39,20,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0447277717502241,0.0284648173759423,0.301116392505981,0.0762049589941932,0.162065118648167,0.296276559568398,-0.00132439279652409,-0.570113644538165,0.045516811356739,-0.0442631825405143,0.122365464528972
"1725","180",13.8,547,0.3371,1.238,39,20,9,6.923076923,7.74,0.613201261,86.06819916,3.989411831,"upland",160,1,1,1,1,3,1,5,133,30,-0.0447277717502241,0.0284648173759423,0.301116392505981,0.0762049589941932,0.162065118648167,0.296276559568398,-0.00132439279652409,-0.570113644538165,0.045516811356739,-0.0442631825405143,0.122365464528972
"1726","5",15.6,1362.5,0.9295,1.49,19.29166667,15.58333333,11.66459397,12.81823513,6.55,0.546369612,69.91750336,2.545997381,"upland",33.6,1,2,1,2,2,1,38,203,14,-0.0181637761651785,0.0715206804079642,0.0310606901256328,0.288363170690873,0.429038358213734,0.865188666317252,0.0229395245334721,-0.419956253736384,0.0219290178311638,-0.058849906735006,0.27186873433517
"1727","181",13.72083378,836,0.6381,1.26,42.9,24.2,19.14821346,14.00337389,5.4,0.679647744,128.1340027,1.978493214,"upland",60,1,2,1,2,2,3,11,177,1,-0.0620167564302456,-0.0308687809988501,0.108629388910665,0.276019982710862,0.300687436475082,0.557486773750502,-0.0102181390821826,-0.515436739105976,0.00788321303803901,-0.0540383574234795,0.122270994576403
"1728","182",16.92499924,942,0.5765,1.3,13.3,24,18.10821346,12.45406703,6,0.520125508,121.5550003,3.247537374,"upland",80,1,2,1,2,2,3,11,125,46,-0.0442443950496277,0.0897445697179333,0.325244037648936,0.285646260732274,0.662770322877248,1.31973267196156,0.0150367391162035,-0.435311397849369,0.0386622682234594,-0.0503932443086866,0.120861311670088
"1729","183",17.98749924,1073,0.6663,1.28,17.8,27.1,17.9162877,12.61710402,6.3,0.535838068,99.98509979,2.971100092,"upland",46,1,2,1,2,2,3,11,177,5,0.0590689571875172,0.133644942519799,0.151483883216542,0.359283746360238,0.411998859611911,0.870760725776292,0.0182042171935421,-0.474608116188916,0.031731412873656,-0.0565899366038344,0.123379258261472
"1730","184",16.11666679,926,0.568,1.33,65,13.2,12.67633411,12.04974725,6,0.509919047,74.28430176,2.368690252,"upland",46,1,2,1,2,2,3,11,146,52,0.00300304274364922,0.173122966828824,0.20526528330531,0.221728449051847,0.272255661280331,0.570798272482427,0.015762621792032,-0.559918674342567,0.0208006068700099,-0.0565899366038344,0.128128142517501
"1731","181",13.72083378,836,0.6381,1.26,42.9,24.2,18.64540324,12.75335379,5.4,0.679647744,128.1340027,1.978493214,"upland",60,1,2,1,2,2,3,11,177,1,-0.074832820139461,0.0580965310518297,0.0993541802509709,0.292246716130736,0.23205944294332,0.428565957252389,-0.0102181390821826,-0.517799266461097,0.00788321303803901,-0.0540383574234795,0.122270994576403
"1732","182",16.92499924,942,0.5765,1.3,13.3,24,17.22552204,13.25040157,6,0.520125508,121.5550003,3.247537374,"upland",80,1,2,1,2,2,3,11,140,42,-0.034078490407154,0.237621565702902,0.271385822636052,0.277047073350142,0.433645664520973,0.889442070245186,0.0150367391162035,-0.428305012817596,0.0386622682234594,-0.0503932443086866,0.123756216070598
"1733","183",17.98749924,1073,0.6663,1.28,17.8,27.1,16.9162413,12.95271156,6.3,0.535838068,99.98509979,2.971100092,"upland",46,1,2,1,2,2,3,11,177,5,0.0596643525684221,0.141551445752914,0.163029101426164,0.354719141027515,0.354456413901309,0.754706605659562,0.0182042171935421,-0.468783319183757,0.031731412873656,-0.0565899366038344,0.123379258261472
"1734","184",16.11666679,926,0.568,1.33,65,13.2,13.87526682,12.43303478,6,0.509919047,74.28430176,2.368690252,"upland",46,1,2,1,2,2,3,11,139,51,0.0059355882617711,0.199477117191941,0.26854553157111,0.222697982909204,0.213431345779244,0.454164111678698,0.015762621792032,-0.563971903908476,0.0208006068700099,-0.0565899366038344,0.12598293148963
"1735","185",18,1425,0.9388,1.37,31,9,11.3,15.47945205,7.6,0.569458187,68.79689789,2.488257885,"upland",131.52,1,2,1,2,2,1,1,152,31,0.0699562052946053,0.0847290261823806,0.353852057286751,0.20470381381561,-0.149139729016227,-0.282365169315659,0.0269725425529799,-0.473761425967707,0.0196482314989099,-0.0410034329249803,0.0693224111132977
"1736","185",18,1425,0.9388,1.37,31,9,11.3,15.47945205,7.6,0.569458187,68.79689789,2.488257885,"upland",119.309,2,2,1,2,2,1,2,183,21,0.0598482521006592,0.0801345194556049,0.172873795964915,0.149099981445086,0.0637413895457711,0.158969362093609,0.0269725425529799,-0.473761425967707,0.0196482314989099,-0.0626437727118424,0.0800586327655719
"1737","185",18,1425,0.9388,1.37,31,9,11.3,15.47945205,7.6,0.569458187,68.79689789,2.488257885,"upland",147,2,2,1,2,2,1,3,180,15,0.0489719984015776,0.0689931823487165,0.180616447845035,0.15167995366045,0.128531326565168,0.283335330408891,0.0269725425529799,-0.473761425967707,0.0196482314989099,-0.057596931348756,0.0828292704422707
"1738","185",18,1425,0.9388,1.37,31,9,11.3,15.47945205,7.6,0.569458187,68.79689789,2.488257885,"upland",129.944,1,2,1,2,2,1,4,148,21,0.0490544167517372,0.091368377386519,0.240316780384898,0.191694424397391,0.13927943499412,0.304733623563169,0.0269725425529799,-0.473761425967707,0.0196482314989099,-0.041290667838426,0.0811852408753909
"1739","185",18,1425,0.9388,1.386,36.125,23.375,10.07090487,10.93087232,7.08,0.569458187,68.79689789,2.488257885,"upland",117.2,1,2,1,2,2,1,1,152,31,0.0673013569846298,0.0946124672062417,0.147347569188371,0.243036070291098,-0.0803816366333624,-0.133087271093481,0.0269725425529799,-0.532311152243705,0.0196482314989099,-0.043613333915172,0.0693224111132977
"1740","185",18,1425,0.9388,1.386,36.125,23.375,10.07090487,10.93087232,7.08,0.569458187,68.79689789,2.488257885,"upland",114.264,1,2,1,2,2,1,2,183,21,0.0557579678735971,0.0866156578240031,0.107433955919539,0.253722223375569,0.0682847080687344,0.164954998579989,0.0269725425529799,-0.532311152243705,0.0196482314989099,-0.0441484365204236,0.0800586327655719
"1741","185",18,1425,0.9388,1.386,36.125,23.375,10.07090487,10.93087232,7.08,0.569458187,68.79689789,2.488257885,"upland",133.64,1,2,1,2,2,1,3,180,15,0.0537154680695402,0.077057566130238,0.106013839637619,0.258143154187822,0.127701986159266,0.283312087761221,0.0269725425529799,-0.532311152243705,0.0196482314989099,-0.0406170509348123,0.0828292704422707
"1742","185",18,1425,0.9388,1.386,36.125,23.375,10.07090487,10.93087232,7.08,0.569458187,68.79689789,2.488257885,"upland",142.59,1,2,1,2,2,1,4,148,21,0.0507495089709218,0.0904414156025419,0.0999326684118399,0.235353418701848,0.144642926609616,0.320789906454227,0.0269725425529799,-0.532311152243705,0.0196482314989099,-0.0389858628159425,0.0811852408753909
"1743","186",27,649,0.335,1.24,25.5,59.5,11.13333333,9.581181867,7.866666667,0.756893933,85.67939758,4.900846481,"upland",20.25,1,2,1,2,2,1,3,86,114,0.196037163621487,0.0545386671570602,0.39453773594618,0.149133626221877,0.219057756304187,0.526804362630584,-0.0134449761527955,-0.669077261226243,0.0546897185976257,-0.0612830197391302,0.0851722766447639
"1744","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,2,2,1,3,139,31,0.0092214600326442,0.152773945514094,0.292665468608657,0.237826541776327,0.176444170436174,0.368631071826309,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0891596712377638,0.0763203324152982
"1745","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,1,2,1,3,139,31,0.00916820162659143,0.140218025956155,0.246304328900502,0.204990205237227,0.177845152133659,0.373024828450462,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0891596712377638,0.0915963254551554
"1746","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,2,2,1,3,139,31,0.0152482045187464,0.0149561815659267,0.315754966556587,0.232569345686315,0.182193441599513,0.354476008312278,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0891596712377638,0.0763203324152982
"1747","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,1,2,1,3,139,31,0.0145876979433052,-0.00154139008186975,0.26915116531308,0.195005354128081,0.180633446256479,0.351995020182869,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0891596712377638,0.0915963254551554
"1748","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,2,2,1,5,138,31,-0.0156652924218932,0.159292269588255,0.276404053675454,0.234047697770543,0.182761488222618,0.371747886504019,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0891596712377638,0.0865207881857613
"1749","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,1,2,1,5,138,31,-0.0440957891992991,0.150459778670679,0.223632726894637,0.200356349214787,0.183920446208984,0.362932537740166,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0891596712377638,0.101796781225618
"1750","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,2,2,1,5,138,31,-0.0100589208937842,0.0268131502222621,0.297988217382969,0.228141024282578,0.188134079510488,0.35781283334243,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0891596712377638,0.0865207881857613
"1751","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",210,1,2,2,1,2,1,5,138,31,-0.0386941340062108,0.0057336695975482,0.246175506662405,0.189812878637593,0.186228915089592,0.340356287333465,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0891596712377638,0.101796781225618
"1752","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",0,1,2,2,2,2,1,7,139,31,-0.0251612385612955,0.168587970124222,0.327922439894544,0.231519484883267,0.176197964034037,0.353202341905389,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.127433358943088,0.0972549997009682
"1753","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",0,1,2,2,1,2,1,7,139,31,-0.0389865379333955,0.157370430363964,0.436821252353843,0.215285176063607,0.176172641918864,0.339693175014738,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.127433358943088,0.112530992740825
"1754","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",0,1,2,2,2,2,1,7,139,31,-0.0217191554917354,0.0349887435989965,0.344204013790119,0.226025521264715,0.178365601825107,0.331669637556243,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.127433358943088,0.0972549997009682
"1755","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",0,1,2,2,1,2,1,7,139,31,-0.0364937099471626,0.0158634854733298,0.444452671575758,0.206176818594397,0.176104672333493,0.312146443692226,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.127433358943088,0.112530992740825
"1756","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,9,138,31,0.010130317957602,0.155942133766571,0.266126121602276,0.236509862235756,0.19014819269434,0.399110158375476,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0964498974673494,0.107455455471431
"1757","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,9,138,31,-0.0103958313943919,0.147987699746613,0.220508561424125,0.205645701475342,0.19001543667835,0.391176868811265,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0964498974673494,0.122731448511288
"1758","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,9,138,31,0.0146318025301291,0.0549881386669354,0.28614564315301,0.230714588353771,0.193851026161767,0.387699878456946,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0964498974673494,0.107455455471431
"1759","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,9,138,31,-0.00577212727690905,0.0441713731573948,0.24362887776793,0.195308298040589,0.191058921385413,0.373908999229182,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0964498974673494,0.122731448511288
"1760","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,11,139,31,0.0103546328398791,0.160291335487959,0.264371693537528,0.237287133251556,0.213936214176146,0.448778065874708,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0964498974673494,0.118189666986638
"1761","11",14.3,361.5,0.239,1.446,40,23,11.4,12.55506608,8.15,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,11,139,31,-0.00981451735572866,0.153591163104352,0.219237752155948,0.205973628497226,0.212013176989206,0.437614997092717,-0.0167684507421819,-0.592397675924465,0.073813379092779,-0.0964498974673494,0.133465660026495
"1762","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,11,139,31,0.0147977393436235,0.0499346550685238,0.284513816452473,0.231732590990741,0.215984030707163,0.432025592007825,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0964498974673494,0.118189666986638
"1763","11",14.3,361.5,0.239,1.42,40,23.16666667,11.86426914,13.15329173,8.294,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,11,139,31,-0.0054386519323419,0.0395970292961919,0.242526791089006,0.195876956683643,0.211672486610642,0.415306500773498,-0.0167684507421819,-0.599321237426798,0.073813379092779,-0.0964498974673494,0.133465660026495
"1764","187",14.3,992,1.1983,1.07,45,3,31.74821346,13.93688036,6.6,0.578891814,166.7779999,1.267133117,"upland",0,1,2,1,2,2,1,6,182,1,-0.074549779513159,0.0494414215040991,0.111525946281755,0.0259955943477173,-0.203272646635405,-0.448785899331716,-0.100455078592409,-0.55807276894661,0.00213702103339854,-0.064973696767858,0.0951851037535265
"1765","188",20.58333397,1264,0.8903,1.27,52,33,16.08,12.44582043,5.45,0.959873199,9.880479813,1.840021849,"upland",0,1,2,1,2,3,1,7,177,38,0.036444163525616,0.0899705731281801,0.120489212893691,0.160431964656538,-0.016191564818397,-0.011916434522038,0.000660194009400344,-0.574018154548643,-0.0150519102748206,-0.064973696767858,0.131515958886451
"1766","188",20.58333397,1264,0.8903,1.27,52,33,16.08,12.44582043,5.45,0.959873199,9.880479813,1.840021849,"upland",0,1,2,1,2,3,1,7,127,88,0.0610521816971755,0.0703164907525171,0.272251078865637,0.146436718665805,-0.00105146281148598,0.0203709882316599,0.000660194009400344,-0.574018154548643,-0.0150519102748206,-0.064973696767858,0.132025361331215
"1767","188",20.58333397,1264,0.8903,1.27,52,33,16.08,12.44582043,5.45,0.959873199,9.880479813,1.840021849,"upland",0,1,2,1,1,2,1,7,96,119,0.202342032274799,0.0679096548090703,0.530845118064905,0.110284742849986,0.000907735338429362,0.0820897231864414,0.000660194009400344,-0.574018154548643,-0.0150519102748206,-0.064973696767858,0.125437045300346
"1768","188",20.58333397,1264,0.8903,1.31,52,33,15.65605569,12.3276029,5.528,0.959873199,9.880479813,1.840021849,"upland",0,1,2,1,2,3,1,7,177,38,0.0391725111685038,0.0721564002980944,0.103204025491947,0.152730006012714,-0.0257294780829574,-0.0324278298735571,0.000660194009400344,-0.57592323271472,-0.0150519102748206,-0.064973696767858,0.131515958886451
"1769","188",20.58333397,1264,0.8903,1.31,52,33,15.65605569,12.3276029,5.528,0.959873199,9.880479813,1.840021849,"upland",0,1,2,1,2,3,1,7,127,88,0.0638791165577083,0.0578035367851548,0.264990790052387,0.138431455237811,-0.00684410323707828,0.00816671535587187,0.000660194009400344,-0.57592323271472,-0.0150519102748206,-0.064973696767858,0.132025361331215
